Char	Probability
沐	8.749722925440694e-05
沈	0.0001487452897324918
型	1.4582871542401157e-05
痕	8.458065494592671e-05
府	0.00011374639803072903
③	4.9581763244163934e-05
?	5.833148616960463e-06
预	3.208231739328254e-05
算	0.00011666297233920926
臭	8.458065494592671e-05
藏	7.583093202048601e-05
旖	8.749722925440694e-06
旎	5.833148616960463e-06
涟	5.833148616960463e-06
漪	1.1666297233920926e-05
退	0.0001224961209561697
羡	8.749722925440694e-06
拖	3.4998891701762775e-05
疤	1.4582871542401157e-05
划	3.4998891701762775e-05
🌞	0.0001399955668070511
昭	7.874750632896625e-05
效	0.00013124584388161042
谭	0.00015166186404097203
耿	6.708120909504532e-05
😭	1.1666297233920926e-05
境	0.00011957954664768949
俠	8.749722925440694e-06
扈	2.9165743084802315e-05
🚩	2.6249168776322083e-05
寄	1.4582871542401157e-05
篱	8.749722925440694e-06
捌	5.833148616960463e-06
蕶	2.9165743084802314e-06
後	3.4998891701762775e-05
尖	9.041380356288717e-05
愣	2.9165743084802314e-06
	2.9165743084802314e-06
琅	3.791546601024301e-05
琊	3.208231739328254e-05
谜	1.4582871542401157e-05
扣	6.416463478656509e-05
芹	4.66651889356837e-05
哲	0.0001574950126579325
墩	1.4582871542401157e-05
该	6.999778340352555e-05
曹	0.00013416241819009064
隔	8.749722925440694e-05
壁	0.00014291214111553135
桩	5.833148616960463e-06
吊	2.041602015936162e-05
栖	2.9165743084802314e-06
&	8.166408063744648e-05
虞	2.6249168776322083e-05
滨	0.0001224961209561697
椒	8.166408063744648e-05
早	9.041380356288717e-05
睿	7.291435771200578e-05
弼	2.9165743084802314e-06
眉	6.708120909504532e-05
殇	9.041380356288717e-05
嘭	8.749722925440694e-06
纬	4.083204031872324e-05
埋	4.083204031872324e-05
葬	1.7499445850881388e-05
😇	4.083204031872324e-05
把	0.00011666297233920926
葵	6.999778340352555e-05
刃	2.333259446784185e-05
床	2.6249168776322083e-05
༂	2.6249168776322083e-05
༲	5.833148616960463e-06
༞	8.749722925440694e-06
癌	8.749722925440694e-06
越	0.0002858242822310627
接	0.0001487452897324918
坑	4.374861462720347e-05
渐	4.083204031872324e-05
噯	8.749722925440694e-06
佬	0.00011666297233920926
乾	9.916352648832787e-05
②	0.0001020801007968081
抢	3.791546601024301e-05
+	8.166408063744648e-05
坎	2.9165743084802315e-05
坷	1.7499445850881388e-05
罐	8.749722925440694e-06
履	8.749722925440694e-06
蹒	2.9165743084802314e-06
跚	2.9165743084802314e-06
愤	2.9165743084802315e-05
怒	5.2498337552644166e-05
屌	5.833148616960463e-05
彭	0.00012541269526464995
笋	8.749722925440694e-06
短	2.333259446784185e-05
饭	0.0001866607557427348
份	6.999778340352555e-05
恨	4.083204031872324e-05
💨	2.9165743084802314e-06
🚗	0.00011374639803072903
钦	0.0001662447355833732
汕	2.333259446784185e-05
材	0.0001108298237222488
令	0.00013416241819009064
戎	5.833148616960463e-06
违	4.374861462720347e-05
⬇	0.0001399955668070511
池	9.624695217984764e-05
坏	0.00021874307313601735
禤	8.749722925440694e-06
裂	1.1666297233920926e-05
住	5.54149118611244e-05
$	0.0001399955668070511
ღ	3.791546601024301e-05
㊣	8.749722925440694e-06
爲	1.4582871542401157e-05
妳	3.208231739328254e-05
變	8.749722925440694e-06
扮	5.833148616960463e-06
菠	5.833148616960463e-05
画	0.0001108298237222488
根	9.916352648832787e-05
谈	7.291435771200578e-05
芬	0.00020707677590209645
纠	2.6249168776322083e-05
韵	3.791546601024301e-05
穗	1.1666297233920926e-05
均	7.583093202048601e-05
琬	5.833148616960463e-06
挂	5.833148616960463e-06
瓦	5.2498337552644166e-05
等	0.00029165743084802313
腿	5.54149118611244e-05
庞	2.333259446784185e-05
养	6.708120909504532e-05
莱	9.041380356288717e-05
坞	1.4582871542401157e-05
拒	0.00010791324941376856
伴	0.00018957733005121505
躺	5.833148616960463e-06
告	6.708120909504532e-05
携	2.333259446784185e-05
菻	5.833148616960463e-06
叨	5.833148616960463e-06
給	2.9165743084802314e-06
迩	1.4582871542401157e-05
涐	2.9165743084802314e-06
つ	2.9165743084802315e-05
薇	0.0001866607557427348
夕	0.00019541047866817552
彻	3.4998891701762775e-05
卓	0.00015166186404097203
耳	5.54149118611244e-05
沁	2.041602015936162e-05
煦	2.9165743084802314e-06
奢	7.583093202048601e-05
鳅	2.041602015936162e-05
轰	4.9581763244163934e-05
栗	3.208231739328254e-05
迟	3.4998891701762775e-05
识	4.083204031872324e-05
逝	9.33303778713674e-05
颓	1.1666297233920926e-05
晗	3.4998891701762775e-05
觅	3.4998891701762775e-05
仿	2.9165743084802315e-05
滅	2.6249168776322083e-05
脑	6.124806047808485e-05
媛	0.00016916130989185342
端	6.124806047808485e-05
雾	0.0001224961209561697
鲆	2.9165743084802314e-06
怕	5.833148616960463e-05
晒	1.4582871542401157e-05
倍	4.374861462720347e-05
#	4.66651889356837e-05
甾	8.749722925440694e-06
缸	2.041602015936162e-05
👉	4.083204031872324e-05
👈	2.333259446784185e-05
聆	1.4582871542401157e-05
〖	1.1666297233920926e-05
〗	1.1666297233920926e-05
首	0.0001662447355833732
席	0.00011957954664768949
①	9.916352648832787e-05
铿	1.7499445850881388e-05
确	1.7499445850881388e-05
选	3.791546601024301e-05
择	4.083204031872324e-05
🐴	2.6249168776322083e-05
👓	8.749722925440694e-06
烽	4.083204031872324e-05
互	0.00011374639803072903
诉	2.041602015936162e-05
♻	1.4582871542401157e-05
雲	5.833148616960463e-05
佰	8.458065494592671e-05
享	6.124806047808485e-05
岷	5.833148616960463e-06
繁	8.749722925440694e-05
陶	0.00010791324941376856
政	0.00011666297233920926
韬	8.749722925440694e-06
僧	2.333259446784185e-05
昱	2.6249168776322083e-05
衲	1.4582871542401157e-05
柒	9.916352648832787e-05
‍	0.00017791103281729413
🔰	3.208231739328254e-05
😁	5.54149118611244e-05
严	6.416463478656509e-05
肃	2.9165743084802314e-06
组	9.041380356288717e-05
返	4.083204031872324e-05
舜	1.1666297233920926e-05
详	5.833148616960463e-06
搏	5.2498337552644166e-05
匆	6.124806047808485e-05
籁	1.1666297233920926e-05
缺	3.208231739328254e-05
且	3.4998891701762775e-05
吟	2.333259446784185e-05
關	5.833148616960463e-06
帥	2.333259446784185e-05
侯	7.874750632896625e-05
柳	7.874750632896625e-05
舍	8.749722925440694e-05
改	8.749722925440694e-05
缩	5.833148616960463e-06
鸵	5.833148616960463e-06
鹅	7.874750632896625e-05
社	0.00014291214111553135
👙	3.208231739328254e-05
及	7.583093202048601e-05
倒	7.291435771200578e-05
故	0.0001399955668070511
🎱	1.4582871542401157e-05
须	1.7499445850881388e-05
栏	5.833148616960463e-06
呃	0.0001020801007968081
婞	5.833148616960463e-06
貝	1.4582871542401157e-05
蒜	1.7499445850881388e-05
＊	8.749722925440694e-06
俗	1.4582871542401157e-05
困	2.6249168776322083e-05
妃	7.583093202048601e-05
鸾	5.833148616960463e-06
居	3.4998891701762775e-05
ག	1.1666297233920926e-05
ཧ	5.833148616960463e-06
阑	8.749722925440694e-06
摆	2.9165743084802315e-05
渡	2.041602015936162e-05
座	0.00013124584388161042
巷	3.208231739328254e-05
填	1.1666297233920926e-05
詹	4.374861462720347e-05
🐳	3.208231739328254e-05
莆	5.833148616960463e-06
ؔ	5.833148616960463e-06
༄	6.124806047808485e-05
୭	8.749722925440694e-06
ˈ	8.749722925440694e-06
丐	1.7499445850881388e-05
傅	8.458065494592671e-05
顾	6.999778340352555e-05
🔅	2.9165743084802315e-05
汗	1.7499445850881388e-05
佩	0.0001020801007968081
昂	2.9165743084802315e-05
飓	3.208231739328254e-05
赤	0.00010791324941376856
廖	0.0002245762217529778
俏	2.9165743084802315e-05
研	2.9165743084802315e-05
忍	4.66651889356837e-05
耐	3.791546601024301e-05
烦	8.166408063744648e-05
昵	9.041380356288717e-05
称	0.00012832926957313017
筒	5.833148616960463e-05
配	4.66651889356837e-05
膛	1.7499445850881388e-05
餐	3.4998891701762775e-05
厅	5.833148616960463e-05
桦	3.208231739328254e-05
钜	1.1666297233920926e-05
订	2.041602015936162e-05
洺	5.833148616960463e-06
乳	8.749722925440694e-06
岸	0.0001020801007968081
尹	3.791546601024301e-05
俩	1.4582871542401157e-05
炳	8.166408063744648e-05
惨	1.4582871542401157e-05
争	8.749722925440694e-05
怡	0.0001837441814342546
胞	2.9165743084802314e-06
晅	2.9165743084802314e-06
铱	2.9165743084802314e-06
竞	3.208231739328254e-05
映	3.208231739328254e-05
苦	0.0001487452897324918
碰	3.4998891701762775e-05
喲	5.833148616960463e-06
伈	1.1666297233920926e-05
₅	8.749722925440694e-06
₂	2.333259446784185e-05
₀	2.041602015936162e-05
³	1.1666297233920926e-05
⁴	5.833148616960463e-06
质	5.54149118611244e-05
🍄	1.1666297233920926e-05
纹	3.208231739328254e-05
妄	2.9165743084802315e-05
递	2.333259446784185e-05
节	9.041380356288717e-05
透	6.999778340352555e-05
痞	5.833148616960463e-05
盐	1.4582871542401157e-05
逸	0.0001224961209561697
粗	1.1666297233920926e-05
●	1.7499445850881388e-05
磨	2.333259446784185e-05
麻	0.00019832705297665574
烫	4.083204031872324e-05
っ	1.1666297233920926e-05
諾	2.9165743084802314e-06
渝	2.041602015936162e-05
濮	5.833148616960463e-06
魅	0.00011666297233920926
╮	4.083204031872324e-05
秘	9.624695217984764e-05
㊙	1.4582871542401157e-05
夺	3.208231739328254e-05
🌾	4.083204031872324e-05
驰	9.33303778713674e-05
鸥	1.1666297233920926e-05
协	1.1666297233920926e-05
砖	4.66651889356837e-05
醇	5.833148616960463e-06
绣	7.291435771200578e-05
挖	2.6249168776322083e-05
弄	3.791546601024301e-05
漠	7.874750632896625e-05
✘	1.1666297233920926e-05
搭	5.833148616960463e-06
混	4.66651889356837e-05
ソ	1.4582871542401157e-05
灬	5.54149118611244e-05
か	8.749722925440694e-06
耻	5.833148616960463e-06
扑	4.9581763244163934e-05
👽	2.041602015936162e-05
鸣	6.708120909504532e-05
筝	1.4582871542401157e-05
鄙	5.833148616960463e-06
视	4.66651889356837e-05
猖	2.9165743084802314e-06
腰	2.041602015936162e-05
💢	2.041602015936162e-05
覆	8.749722925440694e-06
萱	9.624695217984764e-05
旗	0.00014582871542401156
约	0.0001224961209561697
冕	2.9165743084802314e-06
🌟	8.166408063744648e-05
御	6.416463478656509e-05
💗	0.0002420756676038592
倩	0.00015457843834945227
☆	3.791546601024301e-05
★	4.083204031872324e-05
礼	9.916352648832787e-05
鼻	2.9165743084802315e-05
唧	7.583093202048601e-05
辈	4.9581763244163934e-05
龚	4.9581763244163934e-05
拍	2.6249168776322083e-05
彦	4.66651889356837e-05
蝎	2.041602015936162e-05
⑦	1.1666297233920926e-05
另	2.9165743084802315e-05
順	2.041602015936162e-05
珂	1.7499445850881388e-05
橘	4.9581763244163934e-05
墓	8.749722925440694e-06
碎	6.124806047808485e-05
荇	2.9165743084802314e-06
兲	5.833148616960463e-06
丅	5.833148616960463e-06
遍	1.1666297233920926e-05
体	0.00014291214111553135
鳞	2.9165743084802314e-06
宅	1.4582871542401157e-05
姑	0.00021874307313601735
🚬	3.4998891701762775e-05
♨	1.1666297233920926e-05
撒	4.9581763244163934e-05
馒	6.999778340352555e-05
擒	2.9165743084802314e-06
韦	0.0001224961209561697
稷	2.9165743084802314e-06
今	0.0002216596474444976
宣	3.4998891701762775e-05
霖	0.0001020801007968081
催	8.749722925440694e-06
凛	1.7499445850881388e-05
冽	2.9165743084802314e-06
焦	2.333259446784185e-05
蒙	0.00021874307313601735
屏	1.1666297233920926e-05
照	0.00012832926957313017
价	3.208231739328254e-05
尛	4.374861462720347e-05
模	2.041602015936162e-05
邋	1.1666297233920926e-05
遢	8.749722925440694e-06
悍	3.208231739328254e-05
︶	2.333259446784185e-05
🏡	2.9165743084802314e-06
🎓	5.833148616960463e-06
☝	8.749722925440694e-06
扎	4.66651889356837e-05
母	4.374861462720347e-05
献	2.9165743084802315e-05
茂	0.00011957954664768949
棠	2.333259446784185e-05
绽	8.749722925440694e-06
🔪	2.9165743084802315e-05
狙	8.749722925440694e-06
🔫	3.4998891701762775e-05
蒂	0.00012541269526464995
⚡	6.708120909504532e-05
朦	5.833148616960463e-06
胧	5.833148616960463e-06
玮	3.208231739328254e-05
叽	2.6249168776322083e-05
搜	2.6249168776322083e-05
脾	4.374861462720347e-05
濠	7.291435771200578e-05
让	7.583093202048601e-05
矜	2.9165743084802314e-06
戈	2.9165743084802315e-05
😯	3.208231739328254e-05
👩	1.1666297233920926e-05
👧	2.6249168776322083e-05
👦	1.4582871542401157e-05
冥	4.66651889356837e-05
蒋	0.0001662447355833732
壳	3.791546601024301e-05
柚	5.2498337552644166e-05
楽	1.4582871542401157e-05
🐭	8.749722925440694e-06
置	2.6249168776322083e-05
砽	2.9165743084802314e-06
濄	8.749722925440694e-06
魡	1.4582871542401157e-05
щ	2.9165743084802314e-06
ā	5.833148616960463e-06
й	2.9165743084802314e-06
ɡ	2.9165743084802314e-06
㊔	2.9165743084802314e-06
聴	5.833148616960463e-06
💙	2.9165743084802315e-05
🈯	1.1666297233920926e-05
栓	8.749722925440694e-06
朕	3.791546601024301e-05
贪	2.9165743084802315e-05
馈	2.9165743084802314e-06
貔	5.833148616960463e-05
貅	5.2498337552644166e-05
婵	1.4582871542401157e-05
叁	4.66651889356837e-05
🚘	1.4582871542401157e-05
跳	8.458065494592671e-05
鉅	5.833148616960463e-06
菝	2.9165743084802314e-06
缉	5.833148616960463e-06
🌀	1.7499445850881388e-05
娇	0.0002129099245190569
慶	2.9165743084802314e-06
闽	6.999778340352555e-05
虫	0.00016916130989185342
炼	1.7499445850881388e-05
食	6.124806047808485e-05
寐	8.749722925440694e-06
规	3.791546601024301e-05
咩	5.2498337552644166e-05
崽	2.333259446784185e-05
锴	8.749722925440694e-06
送	6.708120909504532e-05
馬	2.333259446784185e-05
曉	1.1666297233920926e-05
施	8.166408063744648e-05
華	4.9581763244163934e-05
燃	2.041602015936162e-05
焰	3.791546601024301e-05
丧	1.1666297233920926e-05
樂	6.416463478656509e-05
🕶	5.833148616960463e-06
歲	1.7499445850881388e-05
號	3.791546601024301e-05
炜	7.291435771200578e-05
➠	2.9165743084802314e-06
↖	2.9165743084802314e-06
ω	5.2498337552644166e-05
↗	8.749722925440694e-06
⛱	8.749722925440694e-06
萬	2.9165743084802315e-05
刹	2.333259446784185e-05
炭	1.7499445850881388e-05
翟	2.9165743084802315e-05
侨	3.4998891701762775e-05
吼	4.083204031872324e-05
尢	2.9165743084802314e-06
🦍	5.833148616960463e-06
陪	9.33303778713674e-05
掉	0.00012541269526464995
夷	1.4582871542401157e-05
宙	6.416463478656509e-05
🌻	6.416463478656509e-05
😀	3.791546601024301e-05
觞	2.9165743084802314e-06
蜡	9.33303778713674e-05
瘦	7.874750632896625e-05
💔	1.4582871542401157e-05
⑥	4.9581763244163934e-05
④	1.4582871542401157e-05
乘	3.208231739328254e-05
黯	1.1666297233920926e-05
焊	5.833148616960463e-06
缝	1.1666297233920926e-05
薛	3.208231739328254e-05
逛	2.9165743084802315e-05
＼	2.9165743084802314e-06
签	3.4998891701762775e-05
娛	5.833148616960463e-06
	4.66651889356837e-05
孕	5.833148616960463e-06
實	1.4582871542401157e-05
拔	1.4582871542401157e-05
脚	9.624695217984764e-05
反	5.2498337552644166e-05
羯	2.333259446784185e-05
💚	2.041602015936162e-05
欠	7.291435771200578e-05
侣	2.041602015936162e-05
呼	0.0001399955668070511
吸	3.208231739328254e-05
瑤	2.9165743084802314e-06
祈	2.041602015936162e-05
祷	2.9165743084802314e-06
爽	9.041380356288717e-05
婚	2.333259446784185e-05
꧁	4.083204031872324e-05
珺	2.333259446784185e-05
꧂	1.7499445850881388e-05
戲	2.9165743084802314e-06
翻	4.374861462720347e-05
じ	8.749722925440694e-06
媓	2.9165743084802314e-06
茩	2.9165743084802314e-06
蛇	4.9581763244163934e-05
棋	3.791546601024301e-05
夢	3.208231739328254e-05
爺	7.874750632896625e-05
🌛	3.791546601024301e-05
蚊	3.208231739328254e-05
减	5.833148616960463e-06
聋	2.9165743084802314e-06
淋	6.708120909504532e-05
娥	6.416463478656509e-05
罪	3.791546601024301e-05
👻	2.333259446784185e-05
右	6.416463478656509e-05
😅	2.9165743084802314e-06
亭	4.374861462720347e-05
🌈	4.374861462720347e-05
🔺	8.749722925440694e-06
🔹	1.1666297233920926e-05
焱	2.041602015936162e-05
燚	2.6249168776322083e-05
亦	7.583093202048601e-05
呐	2.9165743084802315e-05
🦐	5.833148616960463e-06
ヤ	1.1666297233920926e-05
推	8.749722925440694e-05
琰	3.208231739328254e-05
枯	1.1666297233920926e-05
挥	2.333259446784185e-05
参	1.7499445850881388e-05
蒲	3.4998891701762775e-05
陳	5.833148616960463e-05
問	5.833148616960463e-06
伪	4.374861462720347e-05
寰	8.749722925440694e-06
渲	1.1666297233920926e-05
染	2.9165743084802315e-05
娆	1.4582871542401157e-05
晔	2.9165743084802314e-06
妙	0.00014291214111553135
厚	4.9581763244163934e-05
羁	3.4998891701762775e-05
绊	1.1666297233920926e-05
植	1.1666297233920926e-05
🍺	3.791546601024301e-05
👾	1.4582871542401157e-05
怎	7.874750632896625e-05
‖	1.4582871542401157e-05
♂	2.041602015936162e-05
惜	0.0001487452897324918
洽	2.9165743084802314e-06
左	0.00015166186404097203
撇	8.749722925440694e-06
蛙	1.4582871542401157e-05
傑	2.333259446784185e-05
廷	2.333259446784185e-05
测	3.4998891701762775e-05
试	2.041602015936162e-05
丢	5.54149118611244e-05
饿	4.9581763244163934e-05
纤	8.749722925440694e-06
－	4.9581763244163934e-05
否	1.7499445850881388e-05
茜	0.00014291214111553135
尕	1.7499445850881388e-05
茹	6.416463478656509e-05
兮	0.0001108298237222488
块	3.4998891701762775e-05
仓	6.124806047808485e-05
忐	2.9165743084802314e-06
忑	2.9165743084802314e-06
🍂	5.2498337552644166e-05
梵	3.4998891701762775e-05
劲	4.9581763244163934e-05
瞬	4.374861462720347e-05
丛	1.7499445850881388e-05
骗	0.0001020801007968081
庙	8.749722925440694e-06
闫	3.791546601024301e-05
恪	5.833148616960463e-06
҉	0.00018957733005121505
刻	4.9581763244163934e-05
郡	1.4582871542401157e-05
因	6.708120909504532e-05
🐘	5.833148616960463e-06
肆	4.66651889356837e-05
却	2.333259446784185e-05
🀄	5.2498337552644166e-05
🍬	5.2498337552644166e-05
奸	5.833148616960463e-06
衢	5.833148616960463e-06
妤	2.333259446784185e-05
刑	5.833148616960463e-06
寳	2.041602015936162e-05
饱	2.041602015936162e-05
龌	2.9165743084802314e-06
龊	2.9165743084802314e-06
纺	2.9165743084802315e-05
懵	2.6249168776322083e-05
锰	2.9165743084802314e-06
🐼	2.9165743084802315e-05
🐅	1.4582871542401157e-05
煲	5.833148616960463e-06
醋	8.749722925440694e-06
幂	1.7499445850881388e-05
牡	2.333259446784185e-05
劈	8.749722925440694e-06
弯	4.66651889356837e-05
咏	3.791546601024301e-05
💄	5.54149118611244e-05
煞	3.791546601024301e-05
句	2.9165743084802315e-05
晏	2.6249168776322083e-05
抱	5.833148616960463e-05
♌	1.4582871542401157e-05
桐	5.833148616960463e-05
泓	4.66651889356837e-05
＃	2.9165743084802314e-06
惘	5.833148616960463e-06
畅	4.66651889356837e-05
窒	2.9165743084802314e-06
璇	8.749722925440694e-05
懈	8.749722925440694e-06
惯	7.874750632896625e-05
桓	2.9165743084802314e-06
聽	5.833148616960463e-06
❕	8.749722925440694e-06
委	4.374861462720347e-05
屈	1.1666297233920926e-05
突	3.208231739328254e-05
朽	1.4582871542401157e-05
频	4.083204031872324e-05
🍻	2.333259446784185e-05
興	2.041602015936162e-05
颠	3.4998891701762775e-05
堪	4.9581763244163934e-05
桢	5.833148616960463e-06
=	4.66651889356837e-05
繌	2.9165743084802314e-06
诰	2.9165743084802314e-06
櫻	2.9165743084802314e-06
埖	5.833148616960463e-06
纞	2.9165743084802314e-06
昔	4.66651889356837e-05
♧	2.9165743084802314e-06
雯	9.624695217984764e-05
♚	2.9165743084802315e-05
忙	3.4998891701762775e-05
芸	9.624695217984764e-05
栩	2.333259446784185e-05
显	5.2498337552644166e-05
鲍	1.4582871542401157e-05
髓	2.9165743084802314e-06
潭	1.4582871542401157e-05
坪	5.833148616960463e-06
厦	3.208231739328254e-05
蝶	6.999778340352555e-05
〰	1.1666297233920926e-05
😉	2.6249168776322083e-05
茵	4.083204031872324e-05
桔	2.6249168776322083e-05
👸	8.749722925440694e-06
樽	4.083204031872324e-05
🏃	2.6249168776322083e-05
肝	1.1666297233920926e-05
🎉	5.833148616960463e-05
湘	9.916352648832787e-05
岳	5.833148616960463e-05
裘	1.1666297233920926e-05
岩	6.999778340352555e-05
熬	1.7499445850881388e-05
嘘	4.374861462720347e-05
冻	7.291435771200578e-05
警	4.66651889356837e-05
櫃	5.833148616960463e-06
承	0.0001224961209561697
饶	2.333259446784185e-05
寧	1.7499445850881388e-05
陆	0.00019541047866817552
碟	1.1666297233920926e-05
瑝	1.1666297233920926e-05
侗	2.9165743084802314e-06
菡	1.1666297233920926e-05
飙	3.4998891701762775e-05
🐑	7.291435771200578e-05
湃	1.1666297233920926e-05
锚	5.833148616960463e-06
༦	2.9165743084802314e-06
௸	1.4582871542401157e-05
་	5.833148616960463e-06
🐉	3.208231739328254e-05
࿔	2.9165743084802314e-06
煮	2.6249168776322083e-05
栀	2.333259446784185e-05
啸	2.333259446784185e-05
🎸	5.833148616960463e-06
💅	4.374861462720347e-05
沧	2.041602015936162e-05
瞧	2.041602015936162e-05
琎	5.833148616960463e-06
锡	5.2498337552644166e-05
镜	4.083204031872324e-05
既	2.9165743084802315e-05
侬	5.833148616960463e-06
楼	0.00022749279606145805
🔘	2.9165743084802314e-06
❣	2.333259446784185e-05
钩	1.1666297233920926e-05
崴	5.833148616960463e-06
拳	2.041602015936162e-05
厝	5.833148616960463e-06
蔽	2.9165743084802314e-06
衷	3.208231739328254e-05
煇	2.9165743084802314e-06
😰	5.833148616960463e-06
哩	3.791546601024301e-05
甄	1.4582871542401157e-05
🐶	2.9165743084802315e-05
瑕	8.749722925440694e-06
疵	2.9165743084802314e-06
什	0.00011957954664768949
錵	1.1666297233920926e-05
址	2.9165743084802314e-06
皑	5.833148616960463e-06
孺	1.4582871542401157e-05
―	2.9165743084802315e-05
〔	1.4582871542401157e-05
〕	1.4582871542401157e-05
滋	4.66651889356837e-05
桀	4.374861462720347e-05
涨	1.4582871542401157e-05
婴	2.041602015936162e-05
侄	2.9165743084802314e-06
舅	1.7499445850881388e-05
顿	2.6249168776322083e-05
筹	1.4582871542401157e-05
帷	2.9165743084802314e-06
幄	2.9165743084802314e-06
嘎	9.041380356288717e-05
背	8.166408063744648e-05
叛	1.1666297233920926e-05
例	5.833148616960463e-06
炒	1.4582871542401157e-05
🌰	8.749722925440694e-06
鹃	5.833148616960463e-06
╭	1.7499445850881388e-05
╯	1.7499445850881388e-05
祎	2.9165743084802314e-06
娉	5.833148616960463e-06
塘	2.9165743084802315e-05
酸	5.833148616960463e-05
印	9.916352648832787e-05
💑	8.749722925440694e-06
淫	1.4582871542401157e-05
蓬	2.041602015936162e-05
咚	7.874750632896625e-05
垒	8.749722925440694e-06
↑	2.333259446784185e-05
亏	1.1666297233920926e-05
༣	3.208231739328254e-05
₁	1.7499445850881388e-05
₇	1.1666297233920926e-05
🌐	1.4582871542401157e-05
庹	2.9165743084802314e-06
窝	5.2498337552644166e-05
谅	1.4582871542401157e-05
嬉	8.749722925440694e-06
瓷	4.083204031872324e-05
忌	1.4582871542401157e-05
讳	2.9165743084802314e-06
积	6.999778340352555e-05
楷	2.333259446784185e-05
🌳	1.4582871542401157e-05
旬	2.9165743084802314e-06
請	5.833148616960463e-06
轉	2.9165743084802314e-06
賬	2.9165743084802314e-06
貴	5.833148616960463e-06
🐖	8.749722925440694e-06
铂	2.9165743084802315e-05
鍾	1.1666297233920926e-05
貂	2.041602015936162e-05
蝉	3.4998891701762775e-05
🅰	2.9165743084802315e-05
巫	1.7499445850881388e-05
🌂	1.4582871542401157e-05
ˇ	8.749722925440694e-06
穘	2.9165743084802314e-06
庇	2.9165743084802314e-06
陔	2.9165743084802314e-06
凳	2.9165743084802314e-06
🆘	2.9165743084802314e-06
😆	5.833148616960463e-06
啾	2.041602015936162e-05
瓣	5.833148616960463e-06
敦	2.6249168776322083e-05
😠	5.833148616960463e-06
捡	5.833148616960463e-06
垃	8.749722925440694e-06
圾	8.749722925440694e-06
罂	8.749722925440694e-06
༒	7.583093202048601e-05
粟	1.1666297233920926e-05
厮	2.9165743084802314e-06
嗳	2.6249168776322083e-05
脖	2.9165743084802314e-06
轨	3.791546601024301e-05
闵	1.1666297233920926e-05
涅	3.208231739328254e-05
槃	2.333259446784185e-05
徽	2.333259446784185e-05
怜	5.833148616960463e-06
帘	1.1666297233920926e-05
㍡	2.9165743084802314e-06
㍰	2.9165743084802314e-06
琵	2.9165743084802314e-06
琶	2.9165743084802314e-06
仅	2.6249168776322083e-05
🐾	3.4998891701762775e-05
⌛	2.9165743084802314e-06
⏳	5.833148616960463e-06
粑	4.66651889356837e-05
❗	2.333259446784185e-05
肯	2.9165743084802315e-05
斧	8.749722925440694e-06
济	2.9165743084802315e-05
荒	4.9581763244163934e-05
增	2.9165743084802315e-05
芥	8.749722925440694e-06
珑	4.083204031872324e-05
😮	2.9165743084802314e-06
囚	2.041602015936162e-05
丿	5.2498337552644166e-05
窃	1.1666297233920926e-05
⇒	2.9165743084802314e-06
動	5.833148616960463e-06
←	2.9165743084802314e-06
嗜	8.749722925440694e-06
哗	1.4582871542401157e-05
搁	1.1666297233920926e-05
袭	3.791546601024301e-05
猎	8.458065494592671e-05
👍	6.124806047808485e-05
😓	1.4582871542401157e-05
蘇	5.833148616960463e-06
；	1.7499445850881388e-05
邢	2.333259446784185e-05
偉	2.333259446784185e-05
雕	4.083204031872324e-05
危	2.333259446784185e-05
沅	8.749722925440694e-06
嫣	2.333259446784185e-05
🌙	3.791546601024301e-05
侈	4.374861462720347e-05
🙋	5.833148616960463e-06
💶	5.833148616960463e-06
丕	2.9165743084802314e-06
戮	1.4582871542401157e-05
⇨	5.833148616960463e-06
💛	8.749722925440694e-06
慷	2.9165743084802314e-06
嵛	2.9165743084802314e-06
⁎	8.749722925440694e-06
ૢ	3.791546601024301e-05
鑽	1.7499445850881388e-05
會	2.9165743084802315e-05
員	1.4582871542401157e-05
挣	1.1666297233920926e-05
།	2.333259446784185e-05
窗	2.9165743084802315e-05
躲	1.1666297233920926e-05
避	1.1666297233920926e-05
痣	5.833148616960463e-06
眷	5.833148616960463e-06
赦	3.4998891701762775e-05
恍	1.7499445850881388e-05
惚	1.1666297233920926e-05
笙	7.874750632896625e-05
癫	9.33303778713674e-05
雍	1.4582871542401157e-05
讲	1.7499445850881388e-05
🐊	1.1666297233920926e-05
豺	2.9165743084802314e-06
瞌	1.7499445850881388e-05
裁	6.124806047808485e-05
🌊	1.4582871542401157e-05
阡	3.208231739328254e-05
財	9.041380356288717e-05
務	5.833148616960463e-06
荆	8.749722925440694e-06
⚛	2.9165743084802314e-06
🍜	2.9165743084802314e-06
⌚	2.9165743084802314e-06
💭	1.4582871542401157e-05
蕉	4.66651889356837e-05
燊	1.7499445850881388e-05
媚	6.999778340352555e-05
倦	1.4582871542401157e-05
束	5.54149118611244e-05
苁	2.9165743084802314e-06
鳝	2.9165743084802314e-06
淼	8.749722925440694e-05
垚	1.4582871542401157e-05
恬	2.9165743084802314e-06
✎	2.333259446784185e-05
ℳ	3.791546601024301e-05
๓	3.208231739328254e-05
₯	2.9165743084802315e-05
㎕	2.9165743084802315e-05
χ	2.9165743084802314e-06
ˊ	5.833148616960463e-06
;	8.749722925440694e-06
兒	5.833148616960463e-05
戯	5.833148616960463e-06
